,Unnamed: 0,County,total_popE,total_popM,whiteE,whiteM,blackE,blackM,native_americanE,native_americanM,asianE,asianM,pacific_islanderE,pacific_islanderM,other_raceE,other_raceM,two_or_moreE,two_or_moreM,med_incE,med_incM,hispanicE,hispanicM,poverty_incomeE,poverty_incomeM,poverty_totalE,poverty_totalM,number_of_schools,schools_per_capita,schools_per_10000,considered_low_income,poverty_rate,State
987,9258,Rowan County,147067,,108005,918,23543,654,828,460,1581,181,29,28,5209,812,7872,1298,59717,2292,14375,,23443,2085,142790,264,7,4.759735358714056e-05,0.4759735358714055,52948.8,16.417816373695636,North Carolina
988,9259,Wake County,1132103,,692488,3136,222729,2014,3043,581,89236,1101,391,86,46402,3020,77814,3568,96734,1318,117995,,90909,4561,1110026,711,49,4.328228085253727e-05,0.4328228085253727,52948.8,8.189808166655556,North Carolina
989,9260,Buncombe County,269449,,229554,1155,15089,712,561,269,3106,335,373,70,4744,1009,16022,1498,66531,2003,19093,,29543,2003,262724,340,27,0.0001002044913879,1.0020449138798069,52948.8,11.244880559065788,North Carolina
990,9262,Sampson County,59317,,33200,881,14931,254,1107,283,328,62,0,32,7246,872,2505,554,49963,3603,12462,,12959,1372,58195,189,4,6.743429371006626e-05,0.6743429371006625,52948.8,22.268236102757967,North Carolina
991,9264,Cabarrus County,226396,,146679,1704,42874,1105,206,194,11170,475,80,78,11688,2015,13699,1475,83828,2539,25629,,18865,2696,224288,277,6,2.6502235021820173e-05,0.2650223502182017,52948.8,8.411060778998431,North Carolina
992,9267,New Hanover County,228134,,180420,1119,27648,1049,507,188,3007,308,34,42,5928,1036,10590,1139,67515,2271,13857,,28197,2191,221999,288,14,6.136744194201654e-05,0.6136744194201653,52948.8,12.701408564903446,North Carolina
993,9269,Chatham County,296266,,145541,1392,119042,1347,668,279,8618,482,418,139,7168,1648,14811,1691,66171,1716,20098,,39871,2316,285213,397,2,6.750690258078889e-06,0.0675069025807888,52948.8,13.97937681662477,North Carolina
994,9270,Carteret County,68353,,60190,362,2912,259,250,68,833,118,12,14,1053,349,3103,365,66965,2014,3102,,6489,681,67122,119,4,5.85197430983278e-05,0.585197430983278,52948.8,9.66747117189595,North Carolina
995,9271,Stokes County,44696,,40946,398,1943,218,113,78,19,29,0,29,542,322,1133,304,57539,2462,1603,,5281,855,43968,290,1,2.2373366744227673e-05,0.2237336674422767,52948.8,12.011008005822417,North Carolina
996,9272,Hertford County,21633,,7343,159,12622,244,384,174,232,8,21,19,308,145,723,239,46196,3240,1004,,3959,499,19513,100,2,9.24513474783895e-05,0.924513474783895,52948.8,20.289038077179317,North Carolina
997,9273,Durham County,325101,,154835,1802,111478,1229,1302,381,16949,500,142,146,17058,1722,23337,2071,74927,2323,44807,,38202,2525,311331,505,23,7.074724470241556e-05,0.7074724470241556,52948.8,12.270541642175049,North Carolina
998,9276,Alamance County,171779,,112619,1068,33714,741,526,269,2817,266,57,33,11820,1262,10226,1192,60866,2024,23200,,23763,1764,167137,272,9,5.239290017988229e-05,0.523929001798823,52948.8,14.217677713492524,North Carolina
999,9279,Haywood County,17806,,7883,96,8946,146,6,13,22,34,0,21,601,157,348,138,44890,5609,766,,3849,605,17557,44,3,0.0001684825339773,1.68482533977311,52948.8,21.92287976305747,North Carolina
1000,9281,Henderson County,116469,,101264,880,3948,440,518,199,1506,172,168,181,3992,834,5073,812,65508,2953,12313,,13087,1490,115037,229,13,0.0001116176836754,1.1161768367548448,52948.8,11.376339786329616,North Carolina
1001,9282,Halifax County,34013,,20595,180,11819,302,32,27,72,59,0,28,180,134,1315,376,49145,2546,805,,4867,659,33112,35,2,5.880104665863053e-05,0.5880104665863053,52948.8,14.698598695337036,North Carolina
1002,9287,McDowell County,18911,,15509,108,2685,319,31,36,29,34,0,20,3,6,654,259,28235,3566,386,212.0,5653,919,16992,18,1,5.287927661149595e-05,0.5287927661149595,52948.8,33.26859698681733,North Carolina
1003,9289,Richmond County,206153,,71015,830,115235,1528,252,104,3659,475,148,81,3907,950,11937,1528,50605,2478,10963,,40606,2987,195984,488,2,9.701532357035794e-06,0.0970153235703579,52948.8,20.719038288839904,North Carolina
1004,9290,Cherokee County,19380,,17212,166,169,92,458,144,53,47,32,43,84,133,1372,168,53382,5723,627,,2615,434,19091,57,2,0.0001031991744066,1.0319917440660475,52948.8,13.69755382117228,North Carolina
1005,9294,Moore County,100759,,79661,670,10370,463,513,213,1276,175,85,5,3133,745,5721,684,77981,3531,7384,,9380,1218,99021,403,3,2.9774015224446452e-05,0.2977401522444645,52948.8,9.47273810605831,North Carolina
1006,9295,Wilson County,149096,,124995,829,10464,441,193,178,2810,229,0,32,3357,836,7277,894,89462,2780,7519,,12172,1715,146817,406,4,2.6828352202607717e-05,0.2682835220260772,52948.8,8.290593051213415,North Carolina
1007,9296,Onslow County,203686,,143660,1046,28351,1125,1104,347,3822,408,286,131,4610,883,21853,1829,59976,2239,27060,,23314,2548,182853,353,10,4.909517590801528e-05,0.4909517590801527,52948.8,12.750132620192176,North Carolina
1008,9301,Nash County,95015,,47001,554,38450,453,503,136,718,153,27,43,4486,695,3830,706,56770,1994,7122,,13523,1507,92984,354,4,4.2098616007998736e-05,0.4209861600799873,52948.8,14.54336229889013,North Carolina
1009,9302,Mecklenburg County,1115403,,539668,2865,349308,3148,3862,733,69559,1198,345,130,76272,3980,76389,4820,79265,1263,155481,,115796,4570,1098264,1264,57,5.110260596394308e-05,0.5110260596394308,52948.8,10.543548727810435,North Carolina
1010,9309,Forsyth County,383739,,231971,2012,99010,1183,1461,407,9334,385,232,87,16566,1717,25165,1963,61229,1542,52425,,56760,3643,373308,348,11,2.8665316790839608e-05,0.286653167908396,52948.8,15.204603169500787,North Carolina
1011,9310,Montgomery County,856399,,650218,2072,78309,1384,1420,585,67279,1046,312,187,15619,1823,43242,2393,107441,1366,48524,,52365,3151,835381,469,3,3.503040054927668e-06,0.0350304005492766,52948.8,6.268397294168769,North Carolina
1012,9324,Mitchell County,5829,,5451,46,12,13,18,22,36,42,0,16,110,110,202,98,63008,6256,196,97.0,854,288,5687,14,1,0.0001715560130382,1.7155601303825698,52948.8,15.016704765254088,North Carolina
1013,9327,Gaston County,228972,,166431,1058,39351,906,584,233,3904,275,318,249,5444,840,12940,1219,62628,1627,18383,,27965,1817,225050,457,6,2.6204077354436352e-05,0.2620407735443635,52948.8,12.426127527216174,North Carolina
1014,9331,Duplin County,49312,,30070,817,10598,527,174,115,236,64,190,166,5234,889,2810,688,49376,2472,11446,,9024,975,48722,158,3,6.083711875405581e-05,0.6083711875405581,52948.8,18.521407167193463,North Carolina
1015,9338,Wayne County,19666,,18280,67,97,77,268,127,8,15,0,19,515,174,498,217,41583,4426,729,,4898,605,19310,56,5,0.0002542459066409,2.5424590664090307,52948.8,25.36509580528224,North Carolina
1016,9341,Clay County,6088,,5584,91,23,10,27,25,2,5,0,15,194,77,258,62,73933,5188,570,,520,110,5957,36,1,0.0001642575558475,1.6425755584756898,52948.8,8.729226120530468,North Carolina
1017,9350,Transylvania County,33131,,29993,220,1476,182,69,40,18,28,0,29,345,216,1230,267,62056,4310,1148,,4305,754,32163,59,2,6.036642419486282e-05,0.6036642419486282,52948.8,13.38494543419457,North Carolina
1018,9357,Rockingham County,91209,,66592,672,16080,579,650,450,514,173,157,129,2767,649,4449,684,50737,2244,5910,,16806,1456,89294,429,4,4.3855321295047634e-05,0.4385532129504763,52948.8,18.82097341366721,North Carolina
1019,9359,Franklin County,70980,,64245,319,875,188,59,32,1337,173,8,15,1227,386,3229,367,70383,2141,3263,,8360,834,69880,142,1,1.4088475626937166e-05,0.1408847562693716,52948.8,11.963365769891242,North Carolina
1020,9361,Dare County,37160,,32650,415,1164,139,59,61,170,87,15,19,1107,365,1995,376,79742,4130,2809,,2398,544,36986,20,2,5.382131324004306e-05,0.5382131324004306,52948.8,6.483534310279565,North Carolina
1021,9367,Currituck County,28616,,24837,287,1594,179,54,44,248,96,0,25,527,263,1356,223,82793,8910,1360,,2409,644,28433,112,1,3.49454850433324e-05,0.349454850433324,52948.8,8.47254950233883,North Carolina
1022,9368,Iredell County,187839,,145120,880,21937,598,497,226,4795,358,102,141,6040,879,9348,980,73103,2377,15549,,17505,1451,185782,390,5,2.66185403457216e-05,0.266185403457216,52948.8,9.422333702942158,North Carolina
1023,9369,Bladen County,29807,,16874,489,10057,138,940,217,93,67,0,25,1326,384,517,269,40476,4526,2411,,7188,963,29436,111,1,3.3549166303217366e-05,0.3354916630321736,52948.8,24.419078679168365,North Carolina
1024,9374,Orange County,1427403,,731351,7501,291433,3746,4004,957,75431,1411,1348,402,105409,6242,218427,8217,72629,1122,469883,,187454,7020,1387668,980,3,2.1017189959668014e-06,0.021017189959668,52948.8,13.508562566838751,North Carolina
1025,9380,Cumberland County,61552,,58492,341,574,173,101,71,165,99,516,314,189,117,1515,268,56002,2777,1982,,7697,866,60910,101,16,0.0002599428125812,2.599428125812321,52948.8,12.636677064521423,North Carolina
1026,9383,Avery County,17679,,15773,223,644,143,146,103,83,41,4,8,374,177,655,240,53513,4190,904,,1653,373,14732,101,2,0.0001131285706205,1.131285706205102,52948.8,11.22047244094488,North Carolina
1027,9391,Yadkin County,37280,,32621,541,1189,187,166,198,21,31,0,29,1485,426,1798,366,57486,3174,4319,,5102,895,36926,72,1,2.6824034334763947e-05,0.2682403433476394,52948.8,13.816822834858907,North Carolina
1028,9393,Davidson County,709786,,423888,2514,186862,1989,965,258,25506,1046,358,77,27028,2349,45179,3450,71863,1354,75237,,98696,4323,688474,874,5,7.0443767558109065e-06,0.070443767558109,52948.8,14.335472363516995,North Carolina
1029,9396,Guilford County,539557,,275155,1966,184784,1779,1832,501,28000,628,65,53,18317,2118,31404,2261,62880,1683,46429,,78085,3127,517959,565,21,3.8920818375074366e-05,0.3892081837507437,52948.8,15.075517560270216,North Carolina
1030,9400,Lenoir County,55071,,28400,426,22117,584,83,59,446,109,53,68,2132,474,1840,600,43063,1794,4553,,12093,1181,53939,161,3,5.447513210219535e-05,0.5447513210219534,52948.8,22.419770481469808,North Carolina
1031,9413,Madison County,68020,,62497,453,1141,189,227,51,688,89,0,31,609,181,2858,496,68869,2781,1695,,5961,743,62575,85,2,2.940311673037342e-05,0.2940311673037342,52948.8,9.526168597682782,North Carolina
1032,9422,Burke County,2184,,2031,51,15,16,12,16,56,17,0,10,18,16,52,35,94583,11960,23,19.0,142,60,2177,8,5,0.0022893772893772,22.893772893772898,52948.8,6.522737712448324,North Carolina
1033,9436,Northampton County,12132,,7078,204,3843,129,4,8,135,22,0,21,301,212,771,260,54693,7151,1146,,1983,339,11845,52,2,0.0001648532805802,1.6485328058028357,52948.8,16.741241029970453,North Carolina
1034,9437,Robeson County,117573,,30143,398,27784,258,47225,453,784,107,38,37,8204,507,3395,577,39393,1287,11005,,30923,1495,114042,123,2,1.7010708240837608e-05,0.170107082408376,52948.8,27.11544869434068,North Carolina
1035,9447,Pitt County,171196,,93580,666,60117,625,683,354,2967,332,62,98,7042,920,6745,888,54915,2627,11540,,32978,2075,164618,269,8,4.673006378653707e-05,0.4673006378653707,52948.8,20.033046203938813,North Carolina
1036,9448,Brunswick County,139721,,116031,920,12048,588,620,278,833,133,44,68,2567,723,7578,1075,71193,2217,7114,,12578,1458,138584,154,3,2.147136078327524e-05,0.2147136078327524,52948.8,9.076083819199908,North Carolina
1037,9451,Davie County,43030,,36814,337,1782,262,202,113,323,78,0,29,1202,364,2707,344,69105,4221,3157,,4958,780,42701,107,1,2.3239600278875203e-05,0.232396002788752,52948.8,11.6109692981429,North Carolina
1038,9456,Lee County,175126,,120255,746,39363,702,270,113,7614,282,49,81,1894,613,5681,822,59288,2943,6780,,31003,2115,167593,187,2,1.1420348777451663e-05,0.1142034877745166,52948.8,18.49898265440681,North Carolina
1039,9458,Macon County,103542,,78722,271,17634,659,32,23,1400,145,69,93,873,268,4812,687,59622,2177,2614,,15510,1279,100253,232,2,1.9315833188464583e-05,0.1931583318846458,52948.8,15.470858727419628,North Carolina
1040,9464,Rutherford County,64680,,54235,400,5585,391,122,65,351,70,6,10,1532,438,2849,493,50512,3085,3250,,11655,1215,63423,110,3,4.6382189239332094e-05,0.4638218923933209,52948.8,18.376614162054775,North Carolina
1041,9468,Warren County,135307,,107134,673,11877,613,159,85,6723,284,694,67,2586,514,6134,787,63074,2102,7652,,22132,1844,128934,342,1,7.390600634113534e-06,0.0739060063411353,52948.8,17.165371430344205,North Carolina
1042,9473,Pender County,61592,,46696,566,8171,359,177,80,318,81,30,36,3203,500,2997,614,74538,4322,4804,,7050,964,60252,164,1,1.6235874788933626e-05,0.1623587478893362,52948.8,11.70085640310695,North Carolina
1043,9482,Hyde County,1319,176.0,1195,150,20,27,21,29,0,10,0,10,0,10,83,70,69712,8439,52,53.0,85,39,1278,176,1,0.0007581501137225,7.58150113722517,52948.8,6.651017214397497,North Carolina
1044,9491,Vance County,42492,,17378,457,20770,442,150,123,391,71,0,29,1564,442,2239,529,48340,3954,3619,,7862,1245,41977,69,1,2.3533841664313284e-05,0.2353384166431328,52948.8,18.729304142744837,North Carolina
1045,9498,Union County,572079,,254904,3258,118209,1826,1987,1241,32237,764,87,72,106983,3966,57672,3707,95000,2210,189236,,50130,2919,565679,579,7,1.2236072290715094e-05,0.1223607229071509,52948.8,8.861916387209,North Carolina
1046,9503,Beaufort County,189071,,134379,1141,30700,820,346,268,2128,286,62,81,10094,1384,11362,1276,81260,2323,21259,,19003,2114,183472,537,2,1.057803682214618e-05,0.1057803682214617,52948.8,10.35743873724601,North Carolina
1047,9506,Johnston County,10410,,7160,76,228,56,1023,132,7,8,35,36,232,106,1725,161,48476,3293,640,,2275,285,9959,75,3,0.0002881844380403,2.881844380403458,52948.8,22.843659001907824,North Carolina
1048,9512,Person County,39131,,26043,235,9987,317,165,196,189,52,4,5,418,273,2325,478,60688,4173,1911,,6665,964,38726,60,2,5.1110372850169945e-05,0.5111037285016995,52948.8,17.210659505241956,North Carolina
1049,9513,Randolph County,22179,,17068,136,4203,137,25,24,62,47,0,24,182,102,639,191,49879,8209,669,,4277,589,21539,43,4,0.0001803507822715,1.8035078227151808,52948.8,19.857003574910628,North Carolina
1050,9516,Scotland County,34222,,14265,114,13330,334,3946,172,137,96,6,13,619,286,1919,488,41948,2917,1234,,8360,711,31986,136,2,5.844193793466192e-05,0.5844193793466191,52948.8,26.13643469017695,North Carolina
1051,9522,Barnes County,10826,,9889,185,201,34,168,49,137,17,10,14,46,34,375,191,64447,6110,253,,1329,296,10245,22,1,9.237021984112322e-05,0.9237021984112322,52948.8,12.972181551976576,North Carolina
1052,9524,Harnett County,134718,,87411,879,27962,632,1624,464,1599,362,407,91,6271,956,9444,1017,64992,2801,18477,,18893,1671,131384,163,3,2.2268739143989668e-05,0.2226873914398967,52948.8,14.379985386348416,North Carolina
1053,9540,Columbus County,50827,,30854,434,14552,429,1645,122,249,63,38,39,1590,498,1899,530,43206,3741,2996,,10149,1291,48119,224,1,1.967458240698841e-05,0.1967458240698841,52948.8,21.091460753548493,North Carolina
1054,9541,Yancey County,18538,,17253,117,82,61,19,17,67,9,8,12,436,167,673,174,53103,4642,1001,,2811,471,18395,23,2,0.0001078865033984,1.0788650339842487,52948.8,15.281326447404188,North Carolina
1055,9565,Wilkes County,66125,,58549,479,2446,310,157,63,297,153,272,187,1356,355,3048,570,49119,3036,4629,,11148,1268,65006,193,2,3.0245746691871456e-05,0.3024574669187145,52948.8,17.14918622896348,North Carolina
1056,9575,Bertie County,17818,,6188,123,10987,180,51,43,136,19,1,5,52,58,403,154,41652,4732,258,136.0,3500,675,16344,95,2,0.0001122460433269,1.1224604332697272,52948.8,21.41458639255996,North Carolina
1057,9586,Pasquotank County,40454,,22871,511,14363,352,140,94,544,80,28,33,513,345,1995,464,61411,4876,2501,,4370,573,37690,398,4,9.887773767736194e-05,0.9887773767736194,52948.8,11.59458742371982,North Carolina
1058,9593,Craven County,101098,,69166,877,21224,438,426,138,2652,388,189,12,1883,522,5558,1013,61676,2559,7857,,13507,1605,96165,294,6,5.934835506142555e-05,0.5934835506142555,52948.8,14.045650704518277,North Carolina
1059,9595,Catawba County,161011,,124060,1075,13044,637,729,324,6584,602,24,41,7146,939,9424,1182,62070,1942,16667,,20605,1772,157959,327,6,3.7264534721230227e-05,0.3726453472123022,52948.8,13.04452421197906,North Carolina
1060,9621,Chowan County,13835,,8358,80,4638,274,9,15,15,21,0,21,388,149,427,267,51188,7137,510,,2837,621,13591,11,1,7.228044813877847e-05,0.7228044813877846,52948.8,20.874107865499223,North Carolina
1061,9632,Stanly County,62723,,51085,433,7093,269,173,178,1181,87,13,25,1208,378,1970,415,60634,2906,2995,,8369,1106,60758,107,4,6.377245986320807e-05,0.6377245986320808,52948.8,13.774317785312224,North Carolina
1062,9644,Watauga County,54540,,50349,230,981,167,339,241,767,98,19,20,348,168,1737,432,50034,4190,2165,,12190,751,48908,121,1,1.8335166850018336e-05,0.1833516685001833,52948.8,24.92434775496851,North Carolina
1063,9653,Alexander County,36505,,32093,367,1597,342,376,340,393,76,0,29,793,329,1253,347,62764,4812,1872,,4295,871,35063,172,1,2.7393507738665938e-05,0.2739350773866594,52948.8,12.249379687990189,North Carolina
1064,9681,Lincoln County,5203,,4058,167,25,26,129,80,20,13,0,18,348,120,623,162,62250,4106,1655,,602,189,5124,12,2,0.0003843936190659,3.843936190659235,52948.8,11.74863387978142,North Carolina
1065,9683,Cleveland County,295060,,215449,1365,14127,749,12455,815,13567,557,254,198,7270,1019,31938,1353,71757,1737,28359,,36252,2507,282413,444,1,3.389141191622043e-06,0.0338914119162204,52948.8,12.83651956531746,North Carolina
1066,9695,Swain County,14130,,8786,212,169,88,4106,253,74,75,9,15,57,52,929,301,52818,5238,973,,2747,500,13871,34,1,7.077140835102619e-05,0.7077140835102619,52948.8,19.803907432773418,North Carolina
1067,9696,Hoke County,52612,,22292,553,17613,619,3809,249,748,170,63,55,3876,615,4211,838,57141,3153,7758,,8840,948,51151,275,1,1.9007070630274462e-05,0.1900707063027446,52948.8,17.282164571562628,North Carolina
1068,9697,Burleigh County,98443,,86027,672,1912,309,3581,514,819,110,654,445,815,231,4635,903,82141,2626,2826,,7526,1039,94770,291,8,8.126530073240353e-05,0.8126530073240352,59167.2,7.941331645035349,North Dakota
1069,9698,Ward County,69532,,58044,481,2997,332,899,258,1141,203,73,60,1454,345,4924,594,78143,2048,4691,,6127,738,67831,93,2,2.876373468331128e-05,0.2876373468331128,59167.2,9.032743141041706,North Dakota
1070,9700,Ramsey County,11613,,9540,52,65,62,1387,223,112,43,12,35,92,102,405,168,61490,6958,377,,1761,423,11162,63,1,8.61103935244984e-05,0.8611039352449841,59167.2,15.77674251926178,North Dakota
1071,9703,Cass County,51604,,44494,422,2531,169,615,168,486,77,6,10,838,316,2634,331,65183,2687,2158,,6573,727,51125,93,7,0.0001356483993488,1.3564839934888768,59167.2,12.85672371638142,North Dakota
1072,9708,Allen County,385456,,286707,1082,43301,1133,798,281,18214,517,179,46,11809,1036,24448,1865,66222,1399,30851,,45562,2562,378880,477,1,2.5943298327176123e-06,0.0259432983271761,59167.2,12.02544341216216,North Dakota
1073,9711,Williams County,36973,,34432,215,431,70,96,48,210,25,17,24,653,218,1134,155,60632,2187,1861,,3996,645,35717,205,2,5.409352770940957e-05,0.5409352770940957,59167.2,11.187949715821595,North Dakota
1074,9712,Stark County,32989,,28984,235,818,230,502,129,416,119,160,159,983,341,1126,349,78734,3419,2018,,3255,531,32084,198,3,9.093940404377216e-05,0.9093940404377218,59167.2,10.145243735195113,North Dakota
1075,9713,Pierce County,7301,,7022,61,20,19,17,23,12,11,0,15,15,24,215,74,65603,6783,167,,569,164,7166,44,1,0.0001369675386933,1.3696753869332967,59167.2,7.940273513815238,North Dakota
1076,9714,Grand Forks County,72927,,61283,311,2755,362,1456,250,2066,198,337,314,1205,320,3825,503,64698,3147,3482,,9708,880,68519,108,3,4.11370274383973e-05,0.411370274383973,59167.2,14.16833287117442,North Dakota
1077,9715,Cavalier County,3691,,3436,28,0,10,64,45,5,8,0,10,65,52,121,50,61174,7121,33,43.0,358,97,3580,16,1,0.0002709292874559,2.70929287455974,59167.2,10.0,North Dakota
1078,9716,Stutsman County,21609,,20007,120,440,58,336,133,164,63,3,6,171,84,488,187,59167,6970,607,,2625,597,19997,51,2,9.255402841408673e-05,0.9255402841408672,59167.2,13.126969045356804,North Dakota
1079,9717,Richland County,125008,,106875,378,9847,532,117,59,1080,188,166,199,1114,335,5809,611,56557,1991,2667,,16356,1425,117887,383,1,7.999488032765903e-06,0.079994880327659,59167.2,13.874303358300748,North Dakota
1080,9728,McKenzie County,14081,,11236,309,303,53,1507,241,78,43,0,16,200,127,757,314,83813,3433,1488,,1856,383,13865,78,1,7.101768340316739e-05,0.7101768340316739,59167.2,13.386224305805984,North Dakota
1081,9729,Morton County,2688,,2230,141,25,27,0,11,37,29,0,11,43,50,353,150,57943,5390,643,,345,182,2615,16,1,0.0003720238095238,3.720238095238095,59167.2,13.193116634799235,North Dakota
1082,9731,Sioux County,35815,,32394,549,180,45,102,83,158,75,6,10,1374,395,1601,481,81914,3176,4088,,2039,407,33547,86,1,2.7921262041044255e-05,0.2792126204104425,59167.2,6.078039765105673,North Dakota
