"GEOID","NAME","B01003_001E","B01003_001M","area_km2","pop_density"
"21235","Whitley County, Kentucky",36648,NA,1152.68869068688,31.7934931574299
"21239","Woodford County, Kentucky",26886,NA,497.360972650844,54.0573174784955
"21217","Taylor County, Kentucky",26056,NA,717.356486237742,36.3222477246336
"21099","Hart County, Kentucky",19345,NA,1082.09010823483,17.8774390901297
"47013","Campbell County, Tennessee",39397,NA,1290.1813764994,30.5360166544137
"47073","Hawkins County, Tennessee",57107,NA,1294.20750267248,44.1250725884965
"47183","Weakley County, Tennessee",32946,NA,1506.49894450903,21.8692486444038
"47123","Monroe County, Tennessee",46489,NA,1690.41783270934,27.5014846036552
"48215","Hidalgo County, Texas",873167,NA,4102.40822428228,212.842543272924
"48057","Calhoun County, Texas",20127,NA,1928.90542474763,10.4344151567894
"48465","Val Verde County, Texas",47693,NA,8373.05070893487,5.6960123207073
"48419","Shelby County, Texas",24157,NA,2161.88115073568,11.1740647684446
"51159","Richmond County, Virginia",8968,NA,505.538417022953,17.7395024750272
"51069","Frederick County, Virginia",92007,NA,1075.67401414323,85.5342778483712
"51165","Rockingham County, Virginia",83905,NA,2211.84312079724,37.9344263664401
"53057","Skagit County, Washington",129480,NA,4550.72563362,28.4526052380357
"53049","Pacific County, Washington",23396,NA,2443.2062345216,9.57594151055413
"55023","Crawford County, Wisconsin",16123,NA,1551.97946234415,10.3886684013507
"04009","Graham County, Arizona",38453,NA,12017.8756053025,3.1996503594224
"05011","Bradley County, Arkansas",10461,NA,1690.89284079822,6.1866723588833
"05109","Pike County, Arkansas",10205,NA,1589.9056776306,6.41861976064407
"05145","White County, Arkansas",77118,NA,2698.80258892273,28.5748947761248
"05085","Lonoke County, Arkansas",74292,NA,2080.554095373,35.7077954210467
"05019","Clark County, Arkansas",21469,NA,2287.22363749853,9.3864892125197
"12105","Polk County, Florida",736229,NA,5207.02158566522,141.391578254029
"12055","Highlands County, Florida",102339,NA,2865.62969355978,35.7125696421965
"12133","Washington County, Florida",25014,NA,1595.20043353424,15.6807881154974
"12029","Dixie County, Florida",16737,NA,1861.69158512604,8.99021091018514
"48507","Zavala County, Texas",9700,NA,3371.32617191264,2.87720603269216
"48349","Navarro County, Texas",52834,NA,2813.0493272696,18.7817538383807
"48051","Burleson County, Texas",17958,NA,1753.16240128638,10.2432039306931
"48473","Waller County, Texas",57463,NA,1341.2936017611,42.8414777529333
"48185","Grimes County, Texas",29442,NA,2076.28149800367,14.1801581472976
"48033","Borden County, Texas",686,132,2346.72133012691,0.292322736062956
"49049","Utah County, Utah",666021,NA,5554.40387756105,119.908637305008
"22021","Caldwell Parish, Louisiana",9658,NA,1400.71842990605,6.89503314427568
"22063","Livingston Parish, Louisiana",143425,NA,1790.85288004673,80.0875390703548
"22059","LaSalle Parish, Louisiana",14764,NA,1716.1127815325,8.60316417363647
"23023","Sagadahoc County, Maine",36868,NA,771.926584024237,47.761018681075
"26071","Iron County, Michigan",11585,NA,3137.16370542655,3.69282609637511
"27061","Itasca County, Minnesota",45054,NA,7583.46703210436,5.94108206830271
"28049","Hinds County, Mississippi",226541,NA,2272.5975645027,99.6837291117896
"28161","Yalobusha County, Mississippi",12499,NA,1281.83133671824,9.75089283743062
"28163","Yazoo County, Mississippi",27467,NA,2419.23415644145,11.3535930066407
"28053","Humphreys County, Mississippi",7744,NA,1116.5537692332,6.93562658009588
"12009","Brevard County, Florida",610723,NA,3353.87891308273,182.09452870159
"04027","Yuma County, Arizona",204374,NA,14296.9087279389,14.2949782983936
"05131","Sebastian County, Arkansas",128184,NA,1410.41557941355,90.8838514484499
"06013","Contra Costa County, California",1162648,NA,1969.19742783036,590.417183959555
"09130","Lower Connecticut River Valley Planning Region, Connecticut",175244,NA,1153.25342457113,151.956193032914
"41055","Sherman County, Oregon",1900,132,2152.64890226855,0.8826334837965
"16083","Twin Falls County, Idaho",90592,NA,4993.92377828994,18.1404450732368
"16035","Clearwater County, Idaho",8810,NA,6446.72063856823,1.36658628377553
"26147","St. Clair County, Michigan",160257,NA,1934.09481709116,82.8589160075528
"19185","Wayne County, Iowa",6484,NA,1365.31135219726,4.74909989546705
"36103","Suffolk County, New York",1524486,NA,2978.91354973032,511.759060660894
"21003","Allen County, Kentucky",20773,NA,911.809945958737,22.7821599139916
"08097","Pitkin County, Colorado",17325,NA,2520.27354393147,6.87425380539212
"23005","Cumberland County, Maine",303357,NA,2459.96675733909,123.317520082319
"01035","Conecuh County, Alabama",11576,NA,2208.69824423834,5.24109621139846
"28143","Tunica County, Mississippi",9787,NA,1233.15067792054,7.93658080495384
"29189","St. Louis County, Missouri",999703,NA,1355.57557783821,737.474926771892
"30029","Flathead County, Montana",105950,NA,13613.1726861609,7.78290281351591
"37043","Clay County, North Carolina",11186,NA,571.499605733395,19.5730668714027
"49003","Box Elder County, Utah",58291,NA,17424.9801451553,3.34525488777712
"51179","Stafford County, Virginia",157606,NA,722.206701536354,218.228382074999
"02282","Yakutat City and Borough, Alaska",564,76,20562.6300595734,0.0274283979416056
"12129","Wakulla County, Florida",33732,NA,1632.94819818218,20.6571157845368
"13021","Bibb County, Georgia",156554,NA,660.13507793497,237.154493425393
"13029","Bryan County, Georgia",44995,NA,1172.07193870154,38.3892818471937
"16077","Power County, Idaho",7918,NA,3735.41724961113,2.11970965246902
"19031","Cedar County, Iowa",18479,NA,1507.11270432062,12.2611931722319
"21119","Knott County, Kentucky",14282,NA,913.804631424816,15.6291613205454
"22053","Jefferson Davis Parish, Louisiana",32277,NA,1705.87875532632,18.9210399034635
"27021","Cass County, Minnesota",30288,NA,6251.65028558942,4.84480075122186
"30079","Prairie County, Montana",1283,142,4513.78338240478,0.28424048991834
"37159","Rowan County, North Carolina",147067,NA,1357.08463261,108.369807207348
"39021","Champaign County, Ohio",38715,NA,1113.06679878742,34.782279052952
"45005","Allendale County, South Carolina",8073,NA,1068.19538393514,7.55760614716362
"46055","Haakon County, South Dakota",1755,118,4730.61492244382,0.370987710640665
"48041","Brazos County, Texas",234548,NA,1531.20751911339,153.178453653238
"48053","Burnet County, Texas",49684,NA,2646.4213626068,18.7740322467242
"48407","San Jacinto County, Texas",27666,NA,1625.95159180059,17.015266714898
"51111","Lunenburg County, Virginia",11988,NA,1119.81673942517,10.7053230925568
"51840","Winchester city, Virginia",28103,NA,23.7894846456765,1181.32025214373
"54067","Nicholas County, West Virginia",24624,NA,1694.64966393222,14.5304368944689
"72127","San Juan Municipio, Puerto Rico",340903,NA,127.966617931639,2663.99945165475
"12057","Hillsborough County, Florida",1468560,NA,2802.36719889491,524.042673843426
"12047","Hamilton County, Florida",13492,NA,1343.9867022265,10.0387898017508
"13051","Chatham County, Georgia",296266,NA,1277.56445585414,231.899062816308
"01049","DeKalb County, Alabama",71680,NA,2016.73962705421,35.5425157707149
"05091","Miller County, Arkansas",42682,NA,1653.42014147048,25.8143704249547
"08113","San Miguel County, Colorado",8082,NA,3336.69710468931,2.42215572658416
"06033","Lake County, California",68024,NA,3439.62582683311,19.7765697272456
"39161","Van Wert County, Ohio",28833,NA,1063.10558462884,27.1214829617007
"42017","Bucks County, Pennsylvania",645163,NA,1610.66229744884,400.557584927571
"45013","Beaufort County, South Carolina",189071,NA,1830.38215992317,103.295914995116
"36063","Niagara County, New York",212230,NA,1378.00205047349,154.012833237132
"36119","Westchester County, New York",997904,NA,1235.0244715713,808.003422580268
"36105","Sullivan County, New York",78725,NA,2581.58941083915,30.4947795607863
"08001","Adams County, Colorado",520149,NA,3065.71724938083,169.666331787464
"22029","Concordia Parish, Louisiana",18677,NA,1935.4640746991,9.64988203302281
"22037","East Feliciana Parish, Louisiana",19452,NA,1180.22281165879,16.4816336439561
"02195","Petersburg Borough, Alaska",3374,NA,7930.4469085338,0.425448910876549
"24019","Dorchester County, Maryland",32557,NA,1550.20543339466,21.0017326082429
"01073","Jefferson County, Alabama",672265,NA,2911.61935043924,230.890414950218
"25007","Dukes County, Massachusetts",20543,NA,306.565970005965,67.0100468085232
"26141","Presque Isle County, Michigan",13083,NA,1772.46586989729,7.38124226942553
"27069","Kittson County, Minnesota",4191,NA,2858.41145252375,1.46619899535446
"28157","Wilkinson County, Mississippi",8531,NA,1781.03106955248,4.78992205461278
"29037","Cass County, Missouri",108205,NA,1819.59823517624,59.4664239106165
"34031","Passaic County, New Jersey",519986,NA,514.069078739051,1011.50997308662
"37141","Pender County, North Carolina",61592,NA,2284.84642315831,26.956735199236
"37091","Hertford County, North Carolina",21633,NA,929.011372738021,23.2860443206872
"13305","Wayne County, Georgia",30277,NA,1679.85646832779,18.0235636620426
"13195","Madison County, Georgia",30378,NA,739.713192382001,41.0672681153323
"13289","Twiggs County, Georgia",7955,NA,939.217293707913,8.46981848960069
"16085","Valley County, Idaho",11830,NA,9672.59545187984,1.2230429835356
"19075","Grundy County, Iowa",12351,NA,1300.0191572901,9.50062922591523
"21179","Nelson County, Kentucky",46779,NA,1098.37720773054,42.5891940134615
"47165","Sumner County, Tennessee",196845,NA,1408.96074718685,139.70935698033
"48427","Starr County, Texas",65716,NA,3181.11495904977,20.6581657204963
"48377","Presidio County, Texas",6168,NA,9987.8793345633,0.617548509887928
"51143","Pittsylvania County, Virginia",60541,NA,2534.11186205159,23.8904212977349
"53015","Cowlitz County, Washington",110621,NA,3021.17034862238,36.6152805817261
"54057","Mineral County, West Virginia",26957,NA,852.480840160275,31.6218250663931
"05045","Faulkner County, Arkansas",124611,NA,1719.85214124337,72.4544843197465
"05095","Monroe County, Arkansas",6787,NA,1609.10803013076,4.21786472561974
"12117","Seminole County, Florida",471321,NA,894.381967467362,526.979542459525
"12041","Gilchrist County, Florida",18070,NA,919.862352184733,19.6442434643429
"48239","Jackson County, Texas",15010,NA,2219.22211282026,6.76363123514697
"48019","Bandera County, Texas",21182,NA,2065.78494169651,10.2537295012928
"21005","Anderson County, Kentucky",23839,NA,529.105493227002,45.0552872823272
"22015","Bossier Parish, Louisiana",128877,NA,2245.55490419739,57.3920502941626
"29033","Carroll County, Missouri",8513,NA,1816.68778347907,4.6860005761128
"30077","Powell County, Montana",6998,NA,6040.27293335921,1.15855691906759
"30069","Petroleum County, Montana",416,106,4336.74711000522,0.0959244312494622
"37087","Haywood County, North Carolina",62152,NA,1436.10592084623,43.2781448066009
"37121","Mitchell County, North Carolina",14989,NA,574.790763338024,26.0773153572498
"40101","Muskogee County, Oklahoma",66606,NA,2175.7099653172,30.613455406171
"42097","Northumberland County, Pennsylvania",91340,NA,1235.74781543553,73.9147574117358
"45061","Lee County, South Carolina",16557,NA,1064.91042730068,15.5477865325898
"45027","Clarendon County, South Carolina",31163,NA,1801.76087481442,17.2958578663829
"47001","Anderson County, Tennessee",77337,NA,893.013167450929,86.6023064595513
"47081","Hickman County, Tennessee",24996,NA,1586.6970074341,15.7534802693186
"48381","Randall County, Texas",141489,NA,2389.76325904097,59.2062830762494
"48481","Wharton County, Texas",41614,NA,2834.28618330491,14.6823564413231
"51047","Culpeper County, Virginia",52822,NA,991.213745315485,53.2902214579236
"54013","Calhoun County, West Virginia",6279,NA,727.197086414321,8.63452304376056
"54083","Randolph County, West Virginia",28005,NA,2693.45369884993,10.3974313766588
"56003","Big Horn County, Wyoming",11690,NA,8179.70608180043,1.42914670565118
"06079","San Luis Obispo County, California",281712,NA,8604.99558251923,32.7381922859192
"06057","Nevada County, California",102322,NA,2521.70750170598,40.5764744447076
"17197","Will County, Illinois",696774,NA,2199.51411367754,316.785418955557
"17165","Saline County, Illinois",23662,NA,1002.26821623502,23.6084509283207
"26109","Menominee County, Michigan",23433,NA,2724.47339096992,8.60092819319398
"36113","Warren County, New York",65684,NA,2412.93520972497,27.2216177770835
"22031","De Soto Parish, Louisiana",26821,NA,2316.69041659871,11.5772913842229
"02013","Aleutians East Borough, Alaska",3407,NA,18504.7805684707,0.184114585276683
"01047","Dallas County, Alabama",38326,NA,2574.15084127096,14.8887933781988
"01099","Monroe County, Alabama",19816,NA,2679.78151811899,7.39463268405157
"30057","Madison County, Montana",8742,NA,9333.40800770598,0.936635363286626
"36075","Oswego County, New York",118037,NA,2637.73580339423,44.749364150917
"40067","Jefferson County, Oklahoma",5420,NA,2004.92264155694,2.70334619783187
"44005","Newport County, Rhode Island",85442,NA,283.786673020031,301.078268019898
"48007","Aransas County, Texas",24048,NA,751.066228336285,32.0184813172463
"54011","Cabell County, West Virginia",93965,NA,746.001723213654,125.958154084704
"55075","Marinette County, Wisconsin",41827,NA,3700.70132328378,11.3024522505602
"05111","Poinsett County, Arkansas",22997,NA,1978.30592589514,11.6245923843121
"12121","Suwannee County, Florida",43881,NA,1792.90768548414,24.4747681965292
"13075","Cook County, Georgia",17242,NA,603.966297168027,28.5479505741413
"16005","Bannock County, Idaho",87434,NA,2973.51353312536,29.4042717566182
"21109","Jackson County, Kentucky",13002,NA,897.52800473806,14.4864560563707
"22079","Rapides Parish, Louisiana",129536,NA,3526.11363427195,36.7361955499616
"27129","Renville County, Minnesota",14707,NA,2556.53577857497,5.75270650356311
"29211","Sullivan County, Missouri",5983,NA,1687.32222592265,3.54585502880366
"30047","Lake County, Montana",31509,NA,4283.9734416704,7.35508761410856
"35043","Sandoval County, New Mexico",149460,NA,9620.28371319379,15.5359243506532
"42023","Cameron County, Pennsylvania",4536,NA,1031.7224394843,4.39653130183667
"47149","Rutherford County, Tennessee",343727,NA,1616.33777606714,212.657901763797
"48187","Guadalupe County, Texas",173828,NA,1851.09383234169,93.9055584125103
"48189","Hale County, Texas",32525,NA,2602.24017465656,12.4988463081785
"49015","Emery County, Utah",9898,NA,11580.0725102791,0.854744216084486
"51167","Russell County, Virginia",25763,NA,1234.04502158351,20.8768720341672
"54019","Fayette County, West Virginia",40545,NA,1730.67223499865,23.4273129134886
"13007","Baker County, Georgia",2878,NA,904.612774773048,3.18147176367484
"12103","Pinellas County, Florida",959918,NA,843.954920908758,1137.40435207887
"46123","Tripp County, South Dakota",5607,NA,4188.39316490658,1.33869953923608
"48355","Nueces County, Texas",353245,NA,2256.00929391563,156.57958544439
"48043","Brewster County, Texas",9454,NA,16039.0547621343,0.589436231760954
"51185","Tazewell County, Virginia",40392,NA,1346.11972494518,30.006246288119
"54065","Morgan County, West Virginia",17237,NA,594.676841298592,28.9854906109336
"12069","Lake County, Florida",386829,NA,2995.39243869788,129.141342216967
"13107","Emanuel County, Georgia",22907,NA,1787.45584244875,12.8154214811921
"13181","Lincoln County, Georgia",7726,NA,666.143114059011,11.5981083297899
"19029","Cass County, Iowa",13116,NA,1463.12757961016,8.96435839415633
"21107","Hopkins County, Kentucky",45223,NA,1435.93119406971,31.4938488604242
